"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tonga","TON","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","833009.4","947083.5","1159227.9","1287744.2","1313733.8","1924493.5","1681321.5","1607114.8","1728142.2","2723722.9","3223396.5","3445058.5","4109820.7","3677811.7","4515436.3","4938858.8","2847557.8","3585099.5","3743742.6","4442735.2","5184852.6","4403048.6","5028254.9","5534787.7","3862318.8","5043100","6008057.3","6378293.3","6595996.8","6542807.4","6434136.3","6189049.6","5579076.1","10243297.3","5558553.4","6017853.8","3531010.7","",
"South Asia (IDA & IBRD)","TSA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","72772520","81119908.5","104867889.6","96656950.6","93454598.4","103480238.3","101318816.6","182223248.9","262353285.5","381217207","547155341.1","601886598.2","565029141.9","639413232","707014248.3","746758591","877329107.1","1105352794.9","1058251631.7","1100484862.9","1431432213.9","1369749215.6","1341642524.9","1352328996.8","1456980864.4","1479758782.3","1465698474.9","1413102888.6","1430599267.9","1545283219.2","1908803470","1393691721.9","1492976962.8","1624132501.9","2139394280.3","2044106980.1","2549557440.9","2531537280.3","2032811970.9","2125518766.9","2372758796.2","2664900695.7","2622736815","2471235559","1984933339.4","1841477401.6","2086017875.2","3074718564.1","3028187232.6","3209723698.6","3252634535.2","4324457797.8","",
"Turkiye","TUR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","177210196.7","194241801.6","322074548","224220305.3","257578394.7","376624021.3","590460774.4","953720173.7","1351520397.7","1340572400.7","1607252991.9","2399350716.1","2968418606.3","3138469297","3223509475.2","4601397092.4","4472790984.6","5981151264.4","7526603174","7092056455","7421580250.4","8288469662","9085597051.9","8602392518","10258128397.1","11451206440.5","10911756876","11912950897","14943935742","18607276014.4","20690300521.5","22336706298.8","27778999104.3","28134838134.4","32501591939.6","41310516995.2","41077826337.3","49348086433.5","55945804856","62867051449.9","59381304966.2","58058090980.9","56946095102","63819843581.4","58316787850.6","55835044536.3","76095505067","87123073686.4","84334262550.6","87010522792.8","87192266833.1","73479480941.5","",
"Tuvalu","TUV","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","3795467.9","4761429.1","6394070.7","8412614.2","10860555.5","19719388.7","23807001.2","35405075.7","86288055.3","80406259.5","138820851.2","152463823.8","132254809.6","144895699.4","124428957.2","170254724.6","153625369.8","156414952.2","161868792.2","177208186.1","179035904.6","207562457.7","234501266.5","210934919.9","183464810.4","226078842.2","268116899.5","163247909.3","232708797.5","222612628.5","168406158.5","142561791.9","104741463.2","88428239","122915687.5","130829740.7","88006863.5","71706184.5","73471895","164283959.5","191393963.2","147292217.8","169890404.5","248755056.1","306062240.5","469107992.3","737737089.3","833601148.9","1045615091","1240859252.4","1266785345.2","1964527538.9","",
"Uganda","UGA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","9039288.9","9496535.8","9517049.9","24524860.9","13951504","16677183.6","20414116.4","16025295.4","22260349","27422149.6","57385845.9","68312117.1","63194083.8","86049747.5","128659523.6","155204150.9","171614275","159895955.6","201546173.6","187810127.1","144658327","147232340.5","113228781.5","138033224.5","148739837.6","135286342.2","148114789","160916270.5","153312447","132373223.3","75655758.9","50948574.8","71247923.4","90865322.4","103413639.4","171761252.5","99854589.4","66620884.9","74201276.7","71828186.1","63490401.6","63627429","68204397.2","87342189.3","206376623.3","94794213.8","844447261.9","187852374.5","529039203.1","299858749.6","692525367.8","751596373.8","",
"Ukraine","UKR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11588228.7","202188520.6","328359071.9","1136804859.4","1257024205.4","1356232377.8","2015529771.9","2855633805.5","3754862756.6","2475037023.8","3545104248.6","3889891438.2","4428122166.3","5890255685.1","9438502877.2","12031171696.1","18498447262.1","22972792053.6","27016692287.2","26868015575.1","29343119868.3","37851380457","20923490310.9","29715822925","12395885762.3","13224514511.9","14766297318","13953105908.6","17375845649","14488162932.5","",
"Upper middle income","UMC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","5367743431.5","5729032071.8","6782516464.3","8730264168.5","11096878288.4","12911562866.8","14469907578.4","18549049141.9","27924328184","36646553823.3","44559009311.6","55269944548","59369734522","53872016183.8","57304235362.8","60650842105.2","64081162150.2","65594990868.5","76875334922.2","75132231565.3","72252466471","76152579460.4","72136147680.5","79855144224.4","90061482570.5","114567562786.1","143098365781.6","169392869179","177702085020.3","226445452131.7","241759485730","226736070764","218042432822.1","240921852458.4","234621885769.7","290581423695.4","324220460612.7","320488565351.6","378197088279.9","375816186409.3","362406849516.4","382412453709.8","423861900168.9","459554282005","504572027551.7","609720463313.8","688738279672.3","725074472611.5","808197592669.7","895729734751.5","874751738720.6","937096752670.8","",
"Uruguay","URY","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4683683.6","29637471.5","138058314","244706078.6","302246920.4","514356036.9","367995723.5","584149057.4","907497604.4","876634099.3","769394690","815057065.5","874194097.2","795005445.1","855651062.7","834607401.7","862543140.9","840856211.2","617409391.7","620347384.5","690649274.4","698552999.6","881339715.7","1246615681.4","1369132740.2","1906497846.4","1010904843","2642354388","3215695022.3","4601551245.7","",
"St. Vincent and the Grenadines","VCT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","82000","55192.7","42679.4","56634.9","56133.1","56010.6","74961.3","110432.4","134245.1","226255.2","422055.8","691053.7","1511532.6","1494309.5","2617986.3","3331885.7","3297033.3","3093902.3","3696130.9","3761062.9","4391039.3","4981998.5","5991670.4","8437043.8","8659345.4","8639878.3","10077613.5","11521979","11624286.4","14393814.9","13117182.3","11989822.5","11825478.3","13776568.7","19323205.7","23652432.9","33341846.3","27796261.8","30711990.2","36153634.4","36272736.9","35091332.7","36596805.7","32642046.2","30413318.8","33547091.2","32001137.1","34936980.4","40905653.3","38747448.3","33149220.3","31115720.4","",
"Venezuela, RB","VEN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","274000","260000","968000","1487000","1475000","1559766.3","1503012.7","3088767.5","235286391","174126737.1","161124243.3","232495672.9","417970132.4","307065389.6","364866182.3","396891472.9","883976599.6","1095668940.6","1414888366.2","1306149754.7","1217829483.9","1210969494.7","837275929.7","816587302.9","947722826.3","967302850.4","1251493026.3","1409602374","1490190624.6","1880308934.6","4130714884","4544259720.7","4530032996.8","6739662340.3","6630559888.1","7339762960.7","13558309998.4","18196544070.2","16424582916.8","16358067333.7","19955046741.9","",
"Vanuatu","VUT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","491746.1","477519","1323073","1357400.5","1315773.5","1583856.9","3438772.6","2372095.3","1972346.6","2419401.9","1581714","1502515","1530683.8","1592296","1610234.2","1639025.7","1931240.6","1420496.2","2472708.3","2800888.9","1990554.2","2307609.6","2522978","3992886.1","3360431.7","4569948.4","4658998.2","4719742.1","5680425.5","5881680.5","6113652.9","5583676.4","7211750.1","7877796.3","6968898.3","8735975.5","10041308.4","20155068.7","15882858.1","19320653.7","17723041.7","",
"World","WLD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","75000","72000","197608.1","699702.6","1117804.4","1060970.5","3398949.5","3005254.4","3722305.7","4030885","5308521.6","4708146.3","3995813.2","5222960.9","5724109.6","7576475","8109821.2","7793814","8496317.8","6705152.5","5442216.1","4773535.7","4796200","4060577","5091986.7","4542497.5","4650210.1","4641902.9","4126757.3","4722773.2","5539495.6","4749734.7","4773735.6","5388222.2","6113067.9","5816055.3","7026412.9","6976927.8","8062048.9","8515382.1","10621281.8","11895847.1","13343345.6","14875825.1","19066570.1","20990035.9","22970295.7","25624285.2","30435514.5","30323326.4","23544031.3","15588185.8","",
"Kosovo","XKX","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2922419.6","3169554.6","1571907.2","1369369.9","1215954.6","1821658.3","2478478.5","3315808.6","2898898.1","52836696.2","313229584.9","110275157.4","123276309.5","127350771.3","147560389.2","152664644.2","160688338.1","219309960.1","195870800.2","272151789.7","256865082.6","376173846","407176590.9","",
"Yemen, Rep.","YEM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","366733.7","1412000","4835605.8","4143955.1","5520500","16438356.3","22083194.9","34530556.1","58138697.3","72732187.4","116085569.4","101813148.5","84471592.3","120081537.4","131381263.4","172747399","268466916.7","310275303.4","261590688.3","169074020.2","201207312.5","132996836.9","119569077.6","105864386.1","101911043.4","86744748.6","97915378","196523258.9","179904300.4","244950795.3","259780612.6","172949177.7","177672737.8","225391716.2","213415033.9","236578153.1","273119667.1","284433096.3","263560168.9","256957142.9","275018659.2","254823471.9","271132600.7","363274731.1","358047198.9","139341048.8","99011345.5","111299430.7","114724289.6","134552314","123237118.3","",
"South Africa","ZAF","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2901483200.5","3390700020.7","4236423520.6","6541657391.7","4390226667.3","4442089773.5","4022631461.4","4467722241.1","5201790395.9","4414981283.2","4086063791.8","4940139893.7","7666673549.8","4570392241.1","6947801215.5","5579126449.9","6658220671.5","6709444740.8","10650715241.5","13495402423.6","10107418102.1","27088851628","14412211503.8","14857832897.6","29019388717.4","21426850588.1","27813551407.4","26636959638.8","",
"Zambia","ZMB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","75574365.5","90664136.1","126450725.3","384034822.7","135094423.5","169588942.2","179789874.1","258159375.9","296884084.6","339223106.4","411977280.8","421478908.1","335520853.1","298317778.9","243024485.4","136422637.4","385782454.9","171089707.4","188927516.8","189950620.2","200652406.8","593206468.1","349494570.5","361635926","374529250.4","2612571455.7","250709066.2","245827662.3","202081414.5","152072921.5","189354235","186937283.3","226718931.4","558856457.6","468709090.9","283934369.8","144820474.9","124749303.5","167178872.8","170407260.6","149816243","220136301.3","230469125.5","318810731.6","398483394.6","545463487","741748917.2","839202674.6","1282884017.8","2604670780.3","1909656261.9","1616360720","",
"Zimbabwe","ZWE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","9428900","10428098.8","11431172.9","16147891.4","14545263.8","7948809.9","7388741.7","5927940.3","8369053.3","14559686.7","65180187.5","107951441.3","208036201","505025019.7","357888502.2","421997512.4","475845992.4","533526971.7","534312322.6","440855624.2","473092466.8","463421925.5","603855935.5","628729189","604272951.2","647575898.6","649687696.9","671767344.9","954488018.8","638494639.8","427266364.1","173858866.1","113308551.1","79694176.3","137831982.4","249158839.3","106666100.2","110631623.9","93966172.4","121724851.6","386941958.2","1155002008.1","742077690.7","585326955.1","514533027.1","665673272.9","1240935767.6","718479680.5","606180313.4","1587534663.1","980713918.9","583381861.7","",
